its, t_max, delta_t, its_eq
20000, 20, 0.001000, 10000
E_kin, E_pot, E_tot, <T>, T, <P>, P, a
15.416143, -537.762242, -522.346099, 509.032425, 465.877365, 0.000440, -0.000058, 4.020314
15.381943, -537.705531, -522.323587, 509.027033, 464.843855, 0.000440, -0.000045, 4.020313
15.348805, -537.649170, -522.300365, 509.021521, 463.842408, 0.000440, -0.000031, 4.020313
15.317134, -537.593577, -522.276443, 509.015893, 462.885296, 0.000440, -0.000015, 4.020313
15.287365, -537.539329, -522.251964, 509.010157, 461.985698, 0.000440, 0.000002, 4.020313
15.259956, -537.486833, -522.226877, 509.004321, 461.157387, 0.000440, 0.000019, 4.020313
15.235415, -537.436594, -522.201179, 508.998397, 460.415760, 0.000440, 0.000037, 4.020313
15.214299, -537.389360, -522.175061, 508.992396, 459.777620, 0.000440, 0.000054, 4.020313
15.197197, -537.345638, -522.148441, 508.986333, 459.260808, 0.000440, 0.000072, 4.020313
15.184739, -537.306227, -522.121488, 508.980226, 458.884324, 0.000440, 0.000090, 4.020314
15.177583, -537.271849, -522.094266, 508.974094, 458.668062, 0.000440, 0.000107, 4.020314
15.176402, -537.243305, -522.066903, 508.967959, 458.632389, 0.000440, 0.000123, 4.020315
15.181869, -537.221386, -522.039518, 508.961846, 458.797576, 0.000440, 0.000139, 4.020315
15.194641, -537.206886, -522.012245, 508.955782, 459.183557, 0.000440, 0.000153, 4.020316
15.215353, -537.200505, -521.985152, 508.949795, 459.809468, 0.000440, 0.000165, 4.020317
15.244588, -537.203110, -521.958523, 508.943917, 460.692950, 0.000440, 0.000176, 4.020318
15.282858, -537.215309, -521.932452, 508.938181, 461.849475, 0.000440, 0.000185, 4.020319
15.330583, -537.237670, -521.907087, 508.932623, 463.291748, 0.000440, 0.000191, 4.020320
15.388076, -537.270819, -521.882743, 508.927277, 465.029176, 0.000440, 0.000196, 4.020321
15.455533, -537.315034, -521.859501, 508.922181, 467.067740, 0.000440, 0.000198, 4.020322
15.533007, -537.370554, -521.837547, 508.917371, 469.409010, 0.000440, 0.000198, 4.020323
15.620385, -537.437631, -521.817245, 508.912884, 472.049589, 0.000440, 0.000196, 4.020324
15.717402, -537.516033, -521.798631, 508.908755, 474.981449, 0.000440, 0.000192, 4.020326
15.823631, -537.605667, -521.782035, 508.905017, 478.191712, 0.000440, 0.000185, 4.020327
15.938509, -537.706041, -521.767532, 508.901702, 481.663328, 0.000439, 0.000176, 4.020328
16.061336, -537.816665, -521.755329, 508.898840, 485.375171, 0.000439, 0.000165, 4.020329
16.191259, -537.936870, -521.745611, 508.896456, 489.301457, 0.000439, 0.000152, 4.020330
16.327288, -538.065817, -521.738529, 508.894573, 493.412260, 0.000439, 0.000138, 4.020330
16.468316, -538.202482, -521.734167, 508.893209, 497.674140, 0.000439, 0.000123, 4.020331
16.613128, -538.345828, -521.732700, 508.892377, 502.050383, 0.000439, 0.000108, 4.020332
16.760431, -538.494571, -521.734140, 508.892086, 506.501879, 0.000439, 0.000092, 4.020333
16.908885, -538.647438, -521.738553, 508.892341, 510.988170, 0.000439, 0.000076, 4.020333
17.057110, -538.803078, -521.745968, 508.893140, 515.467547, 0.000439, 0.000060, 4.020334
17.203718, -538.960093, -521.756374, 508.894477, 519.898079, 0.000439, 0.000045, 4.020334
17.347344, -539.117037, -521.769692, 508.896342, 524.238470, 0.000439, 0.000031, 4.020334
17.486659, -539.272654, -521.785995, 508.898718, 528.448576, 0.000439, 0.000018, 4.020334
17.620400, -539.425448, -521.805048, 508.901584, 532.490244, 0.000439, 0.000006, 4.020334
17.747395, -539.574176, -521.826781, 508.904916, 536.328034, 0.000439, -0.000004, 4.020334
17.866587, -539.717698, -521.851111, 508.908684, 539.930041, 0.000439, -0.000013, 4.020334
17.977033, -539.854862, -521.877829, 508.912857, 543.267733, 0.000439, -0.000019, 4.020334
18.077919, -539.984594, -521.906675, 508.917399, 546.316506, 0.000439, -0.000023, 4.020334
18.168604, -540.106177, -521.937573, 508.922273, 549.057007, 0.000439, -0.000025, 4.020334
18.248609, -540.218883, -521.970274, 508.927439, 551.474768, 0.000439, -0.000024, 4.020334
18.317616, -540.322200, -522.004584, 508.932856, 553.560165, 0.000439, -0.000021, 4.020334
18.375478, -540.415697, -522.040220, 508.938485, 555.308758, 0.000439, -0.000016, 4.020334
18.422203, -540.499182, -522.076979, 508.944284, 556.720817, 0.000438, -0.000008, 4.020334
18.457952, -540.572641, -522.114689, 508.950213, 557.801147, 0.000438, 0.000002, 4.020333
18.482995, -540.636043, -522.153048, 508.956232, 558.557943, 0.000438, 0.000014, 4.020334
18.497707, -540.689616, -522.191909, 508.962303, 559.002541, 0.000438, 0.000029, 4.020334
18.502575, -540.733614, -522.231040, 508.968391, 559.149641, 0.000438, 0.000045, 4.020334
18.498171, -540.768391, -522.270221, 508.974461, 559.016558, 0.000438, 0.000063, 4.020334
18.485133, -540.794462, -522.309329, 508.980482, 558.622553, 0.000438, 0.000082, 4.020334
18.464129, -540.812229, -522.348100, 508.986424, 557.987809, 0.000438, 0.000103, 4.020335
18.435818, -540.822277, -522.386459, 508.992261, 557.132246, 0.000438, 0.000124, 4.020335
18.400856, -540.825085, -522.424229, 508.997969, 556.075694, 0.000438, 0.000145, 4.020336
18.359923, -540.821210, -522.461287, 509.003526, 554.838705, 0.000438, 0.000166, 4.020337
18.313694, -540.811242, -522.497548, 509.008911, 553.441650, 0.000438, 0.000188, 4.020338
18.262813, -540.795646, -522.532833, 509.014110, 551.904013, 0.000438, 0.000209, 4.020339
18.207892, -540.774983, -522.567091, 509.019105, 550.244317, 0.000438, 0.000230, 4.020340
18.149507, -540.749755, -522.600248, 509.023886, 548.479914, 0.000438, 0.000250, 4.020341
18.088190, -540.720435, -522.632245, 509.028441, 546.626905, 0.000438, 0.000269, 4.020343
18.024411, -540.687434, -522.663023, 509.032762, 544.699489, 0.000438, 0.000287, 4.020344
17.958591, -540.651111, -522.692521, 509.036841, 542.710398, 0.000438, 0.000303, 4.020346
17.891136, -540.611814, -522.720678, 509.040671, 540.671920, 0.000438, 0.000319, 4.020348
17.822421, -540.569929, -522.747509, 509.044250, 538.595320, 0.000438, 0.000333, 4.020349
17.752769, -540.525730, -522.772960, 509.047573, 536.490456, 0.000438, 0.000347, 4.020351
17.682480, -540.479491, -522.797011, 509.050638, 534.366312, 0.000438, 0.000360, 4.020353
17.611830, -540.431521, -522.819691, 509.053443, 532.231240, 0.000438, 0.000371, 4.020355
17.541066, -540.381977, -522.840910, 509.055989, 530.092768, 0.000438, 0.000382, 4.020357
17.470421, -540.331160, -522.860739, 509.058277, 527.957852, 0.000438, 0.000391, 4.020360
17.400129, -540.279256, -522.879127, 509.060306, 525.833627, 0.000438, 0.000399, 4.020362
17.330430, -540.226538, -522.896108, 509.062081, 523.727319, 0.000438, 0.000406, 4.020364
17.261556, -540.173357, -522.911802, 509.063603, 521.645923, 0.000438, 0.000413, 4.020366
17.193734, -540.119742, -522.926008, 509.064877, 519.596341, 0.000438, 0.000419, 4.020369
17.127192, -540.066106, -522.938915, 509.065907, 517.585433, 0.000438, 0.000424, 4.020371
17.062156, -540.012652, -522.950496, 509.066700, 515.620055, 0.000438, 0.000428, 4.020373
16.998862, -539.959621, -522.960759, 509.067261, 513.707309, 0.000438, 0.000432, 4.020376
16.937563, -539.907330, -522.969767, 509.067598, 511.854850, 0.000438, 0.000435, 4.020378
16.878512, -539.856042, -522.977530, 509.067719, 510.070310, 0.000438, 0.000437, 4.020381
16.821954, -539.806070, -522.984116, 509.067634, 508.361111, 0.000438, 0.000439, 4.020383
16.768138, -539.757762, -522.989624, 509.067352, 506.734780, 0.000438, 0.000441, 4.020386
16.717317, -539.711358, -522.994041, 509.066884, 505.198978, 0.000438, 0.000443, 4.020388
16.669744, -539.667128, -522.997384, 509.066243, 503.761311, 0.000438, 0.000445, 4.020391
16.625660, -539.625508, -522.999847, 509.065442, 502.429110, 0.000438, 0.000448, 4.020393
16.585304, -539.586698, -523.001394, 509.064493, 501.209540, 0.000438, 0.000450, 4.020396
16.548896, -539.551068, -523.002172, 509.063411, 500.109265, 0.000438, 0.000452, 4.020398
16.516644, -539.518873, -523.002229, 509.062212, 499.134610, 0.000438, 0.000455, 4.020401
16.488752, -539.490361, -523.001609, 509.060912, 498.291710, 0.000438, 0.000458, 4.020403
16.465396, -539.465815, -523.000419, 509.059526, 497.585897, 0.000438, 0.000461, 4.020406
16.446721, -539.445556, -522.998835, 509.058073, 497.021546, 0.000438, 0.000465, 4.020408
16.432849, -539.429657, -522.996808, 509.056570, 496.602325, 0.000438, 0.000468, 4.020411
16.423882, -539.418402, -522.994521, 509.055034, 496.331342, 0.000438, 0.000473, 4.020414
16.419898, -539.411976, -522.992078, 509.053484, 496.210950, 0.000438, 0.000477, 4.020416
16.420936, -539.410494, -522.989558, 509.051938, 496.242309, 0.000438, 0.000483, 4.020419
16.426993, -539.414038, -522.987045, 509.050415, 496.425346, 0.000438, 0.000489, 4.020422
16.438038, -539.422679, -522.984641, 509.048932, 496.759140, 0.000438, 0.000496, 4.020425
16.453999, -539.436483, -522.982484, 509.047508, 497.241494, 0.000438, 0.000503, 4.020427
16.474756, -539.455408, -522.980652, 509.046160, 497.868759, 0.000438, 0.000511, 4.020430
16.500150, -539.479326, -522.979176, 509.044905, 498.636163, 0.000438, 0.000519, 4.020433
16.529977, -539.508238, -522.978261, 509.043759, 499.537532, 0.000438, 0.000528, 4.020436
16.563973, -539.541917, -522.977944, 509.042736, 500.564898, 0.000438, 0.000536, 4.020439
16.601795, -539.580155, -522.978360, 509.041852, 501.707899, 0.000438, 0.000545, 4.020442
16.643019, -539.622513, -522.979494, 509.041118, 502.953694, 0.000438, 0.000555, 4.020445
16.687151, -539.668609, -522.981458, 509.040546, 504.287352, 0.000438, 0.000563, 4.020448
16.733632, -539.717931, -522.984300, 509.040142, 505.692005, 0.000438, 0.000572, 4.020451
16.781809, -539.769944, -522.988135, 509.039914, 507.147924, 0.000438, 0.000580, 4.020455
16.830935, -539.823802, -522.992867, 509.039865, 508.632532, 0.000438, 0.000589, 4.020458
16.880203, -539.878812, -522.998610, 509.039995, 510.121398, 0.000438, 0.000597, 4.020461
16.928753, -539.934137, -523.005384, 509.040302, 511.588596, 0.000438, 0.000606, 4.020465
16.975682, -539.988794, -523.013111, 509.040780, 513.006810, 0.000438, 0.000615, 4.020468
17.020065, -540.041862, -523.021797, 509.041419, 514.348039, 0.000438, 0.000623, 4.020472
17.060987, -540.092306, -523.031318, 509.042207, 515.584735, 0.000438, 0.000632, 4.020475
17.097565, -540.139310, -523.041746, 509.043127, 516.690098, 0.000438, 0.000641, 4.020479
17.128963, -540.181823, -523.052860, 509.044162, 517.638971, 0.000438, 0.000649, 4.020482
17.154432, -540.218964, -523.064532, 509.045289, 518.408633, 0.000438, 0.000658, 4.020486
17.173309, -540.250039, -523.076730, 509.046484, 518.979102, 0.000438, 0.000668, 4.020490
17.185060, -540.274407, -523.089347, 509.047722, 519.334206, 0.000438, 0.000677, 4.020493
17.189311, -540.291513, -523.102202, 509.048975, 519.462692, 0.000438, 0.000688, 4.020497
17.185851, -540.300880, -523.115029, 509.050215, 519.358128, 0.000438, 0.000698, 4.020501
17.174626, -540.302459, -523.127833, 509.051414, 519.018909, 0.000438, 0.000709, 4.020505
17.155747, -540.296115, -523.140368, 509.052545, 518.448371, 0.000438, 0.000721, 4.020509
17.129490, -540.282061, -523.152571, 509.053579, 517.654876, 0.000438, 0.000733, 4.020513
17.096272, -540.260423, -523.164151, 509.054492, 516.651043, 0.000438, 0.000744, 4.020517
17.056638, -540.231728, -523.175091, 509.055262, 515.453285, 0.000438, 0.000756, 4.020521
17.011260, -540.196493, -523.185233, 509.055866, 514.081978, 0.000438, 0.000767, 4.020526
16.960900, -540.155393, -523.194493, 509.056287, 512.560095, 0.000439, 0.000777, 4.020530
16.906383, -540.109053, -523.202670, 509.056510, 510.912578, 0.000439, 0.000787, 4.020534
16.848608, -540.058400, -523.209792, 509.056524, 509.166619, 0.000439, 0.000797, 4.020539
16.788509, -540.004261, -523.215752, 509.056319, 507.350404, 0.000439, 0.000805, 4.020543
16.727011, -539.947542, -523.220531, 509.055890, 505.491933, 0.000439, 0.000812, 4.020548
16.665030, -539.889093, -523.224063, 509.055237, 503.618859, 0.000439, 0.000818, 4.020552
16.603458, -539.829825, -523.226367, 509.054361, 501.758140, 0.000439, 0.000823, 4.020557
16.543141, -539.770629, -523.227489, 509.053266, 499.935352, 0.000439, 0.000826, 4.020562
16.484847, -539.712174, -523.227326, 509.051959, 498.173725, 0.000439, 0.000829, 4.020566
16.429267, -539.655359, -523.226092, 509.050452, 496.494078, 0.000439, 0.000830, 4.020571
16.376996, -539.600681, -523.223685, 509.048755, 494.914432, 0.000439, 0.000830, 4.020576
16.328512, -539.548837, -523.220325, 509.046882, 493.449242, 0.000439, 0.000827, 4.020580
16.284198, -539.500158, -523.215960, 509.044849, 492.110088, 0.000439, 0.000824, 4.020585
16.244375, -539.455074, -523.210699, 509.042673, 490.906619, 0.000439, 0.000820, 4.020590
16.209274, -539.413919, -523.204646, 509.040369, 489.845857, 0.000439, 0.000814, 4.020594
16.179064, -539.376947, -523.197883, 509.037957, 488.932923, 0.000439, 0.000807, 4.020599
16.153883, -539.344469, -523.190586, 509.035454, 488.171959, 0.000439, 0.000799, 4.020604
16.133818, -539.316539, -523.182721, 509.032878, 487.565589, 0.000439, 0.000790, 4.020608
16.118909, -539.293376, -523.174467, 509.030250, 487.115041, 0.000439, 0.000779, 4.020613
16.109181, -539.275091, -523.165910, 509.027587, 486.821054, 0.000439, 0.000768, 4.020617
16.104660, -539.261872, -523.157212, 509.024907, 486.684417, 0.000439, 0.000757, 4.020621
16.105359, -539.253724, -523.148365, 509.022232, 486.705555, 0.000439, 0.000745, 4.020626
16.111279, -539.250820, -523.139541, 509.019578, 486.884459, 0.000439, 0.000733, 4.020630
16.122397, -539.253189, -523.130792, 509.016965, 487.220448, 0.000440, 0.000721, 4.020634
16.138665, -539.260967, -523.122302, 509.014412, 487.712052, 0.000440, 0.000710, 4.020638
16.160007, -539.274189, -523.114182, 509.011936, 488.357018, 0.000440, 0.000699, 4.020642
16.186305, -539.292730, -523.106425, 509.009557, 489.151735, 0.000440, 0.000688, 4.020646
16.217385, -539.316575, -523.099190, 509.007290, 490.090991, 0.000440, 0.000677, 4.020650
16.253020, -539.345672, -523.092652, 509.005153, 491.167889, 0.000440, 0.000667, 4.020654
16.292919, -539.379683, -523.086764, 509.003161, 492.373634, 0.000440, 0.000657, 4.020657
16.336728, -539.418433, -523.081705, 509.001328, 493.697549, 0.000440, 0.000648, 4.020661
16.384036, -539.461593, -523.077558, 508.999667, 495.127179, 0.000440, 0.000640, 4.020665
16.434378, -539.508694, -523.074316, 508.998188, 496.648542, 0.000440, 0.000632, 4.020668
16.487256, -539.559354, -523.072097, 508.996901, 498.246526, 0.000440, 0.000624, 4.020672
16.542148, -539.613076, -523.070927, 508.995812, 499.905361, 0.000440, 0.000617, 4.020675
16.598514, -539.669419, -523.070905, 508.994928, 501.608745, 0.000440, 0.000611, 4.020679
16.655809, -539.727790, -523.071981, 508.994252, 503.340201, 0.000440, 0.000605, 4.020682
16.713495, -539.787739, -523.074244, 508.993784, 505.083486, 0.000440, 0.000599, 4.020686
16.771055, -539.848650, -523.077595, 508.993524, 506.822943, 0.000440, 0.000595, 4.020689
16.828005, -539.910127, -523.082123, 508.993470, 508.543969, 0.000440, 0.000591, 4.020693
16.883894, -539.971715, -523.087821, 508.993618, 510.232943, 0.000440, 0.000588, 4.020696
16.938315, -540.032897, -523.094582, 508.993963, 511.877559, 0.000440, 0.000585, 4.020699
16.990895, -540.093378, -523.102483, 508.994498, 513.466530, 0.000440, 0.000583, 4.020703
17.041284, -540.152750, -523.111466, 508.995215, 514.989309, 0.000440, 0.000581, 4.020706
17.089175, -540.210583, -523.121408, 508.996105, 516.436571, 0.000440, 0.000579, 4.020709
17.134289, -540.266625, -523.132336, 508.997157, 517.799901, 0.000440, 0.000578, 4.020712
17.176367, -540.320513, -523.144147, 508.998361, 519.071501, 0.000440, 0.000577, 4.020716
17.215175, -540.371950, -523.156775, 508.999705, 520.244287, 0.000440, 0.000577, 4.020719
17.250505, -540.420713, -523.170209, 509.001177, 521.311960, 0.000440, 0.000577, 4.020722
17.282173, -540.466535, -523.184363, 509.002762, 522.268973, 0.000440, 0.000579, 4.020725
17.310014, -540.509136, -523.199122, 509.004448, 523.110346, 0.000440, 0.000580, 4.020729
17.333869, -540.548358, -523.214489, 509.006219, 523.831242, 0.000440, 0.000583, 4.020732
17.353588, -540.583831, -523.230243, 509.008061, 524.427139, 0.000440, 0.000587, 4.020735
17.369057, -540.615510, -523.246454, 509.009958, 524.894617, 0.000440, 0.000591, 4.020739
17.380197, -540.643096, -523.262899, 509.011895, 525.231266, 0.000440, 0.000596, 4.020742
17.386939, -540.666551, -523.279612, 509.013856, 525.435009, 0.000440, 0.000602, 4.020745
17.389219, -540.685680, -523.296461, 509.015825, 525.503933, 0.000440, 0.000608, 4.020749
17.386989, -540.700361, -523.313371, 509.017785, 525.436541, 0.000440, 0.000615, 4.020752
17.380218, -540.710389, -523.330171, 509.019720, 525.231904, 0.000440, 0.000623, 4.020756
17.368881, -540.715753, -523.346872, 509.021614, 524.889293, 0.000440, 0.000632, 4.020759
17.352950, -540.716274, -523.363324, 509.023451, 524.407866, 0.000440, 0.000642, 4.020763
17.332420, -540.711846, -523.379426, 509.025212, 523.787457, 0.000440, 0.000653, 4.020766
17.307313, -540.702476, -523.395163, 509.026883, 523.028719, 0.000440, 0.000664, 4.020770
17.277666, -540.688047, -523.410380, 509.028446, 522.132789, 0.000440, 0.000676, 4.020774
17.243546, -540.668510, -523.424964, 509.029886, 521.101669, 0.000440, 0.000689, 4.020777
17.205060, -540.643956, -523.438896, 509.031187, 519.938620, 0.000440, 0.000702, 4.020781
17.162357, -540.614388, -523.452031, 509.032334, 518.648124, 0.000440, 0.000716, 4.020785
17.115619, -540.579924, -523.464305, 509.033312, 517.235709, 0.000441, 0.000730, 4.020789
17.065078, -540.540738, -523.475660, 509.034108, 515.708366, 0.000441, 0.000744, 4.020793
17.011024, -540.497004, -523.485980, 509.034709, 514.074837, 0.000441, 0.000759, 4.020798
16.953807, -540.449036, -523.495229, 509.035103, 512.345717, 0.000441, 0.000774, 4.020802
16.893834, -540.397147, -523.503312, 509.035282, 510.533350, 0.000441, 0.000789, 4.020806
16.831575, -540.341770, -523.510196, 509.035236, 508.651854, 0.000441, 0.000803, 4.020811
16.767561, -540.283406, -523.515845, 509.034960, 506.717352, 0.000441, 0.000817, 4.020815
16.702391, -540.222576, -523.520185, 509.034449, 504.747904, 0.000441, 0.000831, 4.020820
16.636716, -540.159942, -523.523225, 509.033702, 502.763222, 0.000441, 0.000845, 4.020825
16.571238, -540.096224, -523.524986, 509.032720, 500.784452, 0.000441, 0.000858, 4.020829
