its, t_max, delta_t, its_eq
20000, 20, 0.001000, 10000
x_1, y_1, z_1, x_2, y_2, z_2, x_3, y_3, z_3, x_4, y_4, z_4
3.195473, 1.666937, 2.155845, 5.230328, 1.493312, 12.943643, 2.909809, 5.723316, 11.272391, 1.948988, 6.962397, 1.834445
3.194964, 1.666505, 2.155193, 5.230506, 1.495440, 12.944460, 2.907598, 5.722735, 11.269841, 1.947397, 6.962535, 1.835694
3.194429, 1.666094, 2.154461, 5.230608, 1.497573, 12.945269, 2.905434, 5.722131, 11.267344, 1.945847, 6.962796, 1.837014
3.193868, 1.665702, 2.153651, 5.230635, 1.499708, 12.946069, 2.903319, 5.721500, 11.264906, 1.944341, 6.963180, 1.838405
3.193279, 1.665327, 2.152766, 5.230586, 1.501838, 12.946856, 2.901258, 5.720843, 11.262530, 1.942883, 6.963688, 1.839868
3.192661, 1.664969, 2.151809, 5.230461, 1.503960, 12.947628, 2.899255, 5.720158, 11.260224, 1.941476, 6.964319, 1.841402
3.192013, 1.664626, 2.150783, 5.230259, 1.506068, 12.948380, 2.897314, 5.719443, 11.257989, 1.940123, 6.965074, 1.843006
3.191335, 1.664296, 2.149690, 5.229982, 1.508158, 12.949112, 2.895438, 5.718698, 11.255833, 1.938826, 6.965952, 1.844680
3.190624, 1.663977, 2.148533, 5.229630, 1.510225, 12.949819, 2.893630, 5.717921, 11.253758, 1.937589, 6.966953, 1.846422
3.189881, 1.663668, 2.147317, 5.229202, 1.512263, 12.950500, 2.891894, 5.717113, 11.251768, 1.936414, 6.968076, 1.848230
3.189104, 1.663367, 2.146043, 5.228700, 1.514270, 12.951152, 2.890231, 5.716272, 11.249869, 1.935303, 6.969319, 1.850103
3.188293, 1.663073, 2.144717, 5.228123, 1.516240, 12.951772, 2.888645, 5.715399, 11.248062, 1.934257, 6.970681, 1.852039
3.187448, 1.662784, 2.143340, 5.227473, 1.518168, 12.952359, 2.887137, 5.714492, 11.246352, 1.933279, 6.972160, 1.854035
3.186567, 1.662498, 2.141917, 5.226750, 1.520051, 12.952910, 2.885709, 5.713552, 11.244741, 1.932370, 6.973754, 1.856088
3.185651, 1.662213, 2.140451, 5.225956, 1.521885, 12.953424, 2.884363, 5.712579, 11.243233, 1.931532, 6.975460, 1.858195
3.184698, 1.661929, 2.138946, 5.225091, 1.523665, 12.953898, 2.883100, 5.711574, 11.241829, 1.930765, 6.977277, 1.860353
3.183710, 1.661642, 2.137406, 5.224157, 1.525388, 12.954330, 2.881921, 5.710535, 11.240532, 1.930071, 6.979200, 1.862558
3.182686, 1.661351, 2.135833, 5.223155, 1.527050, 12.954719, 2.880826, 5.709465, 11.239344, 1.929450, 6.981227, 1.864807
3.181625, 1.661056, 2.134233, 5.222085, 1.528648, 12.955064, 2.879816, 5.708363, 11.238265, 1.928904, 6.983353, 1.867094
3.180528, 1.660753, 2.132608, 5.220951, 1.530179, 12.955363, 2.878892, 5.707231, 11.237298, 1.928431, 6.985577, 1.869417
3.179396, 1.660443, 2.130962, 5.219753, 1.531639, 12.955614, 2.878053, 5.706069, 11.236442, 1.928034, 6.987892, 1.871769
3.178228, 1.660122, 2.129299, 5.218494, 1.533026, 12.955818, 2.877299, 5.704878, 11.235699, 1.927711, 6.990295, 1.874147
3.177025, 1.659789, 2.127622, 5.217175, 1.534338, 12.955972, 2.876629, 5.703661, 11.235068, 1.927463, 6.992782, 1.876545
3.175787, 1.659444, 2.125935, 5.215798, 1.535572, 12.956076, 2.876043, 5.702417, 11.234550, 1.927289, 6.995348, 1.878959
3.174515, 1.659084, 2.124241, 5.214365, 1.536726, 12.956130, 2.875539, 5.701149, 11.234143, 1.927189, 6.997987, 1.881383
3.173210, 1.658708, 2.122543, 5.212879, 1.537799, 12.956132, 2.875117, 5.699858, 11.233847, 1.927163, 7.000695, 1.883812
3.171873, 1.658316, 2.120846, 5.211341, 1.538788, 12.956083, 2.874775, 5.698547, 11.233662, 1.927210, 7.003467, 1.886241
3.170503, 1.657904, 2.119151, 5.209755, 1.539693, 12.955982, 2.874511, 5.697216, 11.233584, 1.927328, 7.006296, 1.888664
3.169103, 1.657473, 2.117463, 5.208123, 1.540512, 12.955830, 2.874324, 5.695869, 11.233613, 1.927518, 7.009178, 1.891075
3.167672, 1.657021, 2.115783, 5.206446, 1.541245, 12.955625, 2.874212, 5.694508, 11.233748, 1.927777, 7.012106, 1.893471
3.166213, 1.656547, 2.114116, 5.204729, 1.541892, 12.955369, 2.874172, 5.693135, 11.233985, 1.928106, 7.015076, 1.895845
3.164726, 1.656050, 2.112462, 5.202974, 1.542451, 12.955062, 2.874203, 5.691752, 11.234322, 1.928502, 7.018080, 1.898192
3.163213, 1.655529, 2.110825, 5.201183, 1.542924, 12.954704, 2.874301, 5.690362, 11.234757, 1.928965, 7.021113, 1.900508
3.161674, 1.654984, 2.109208, 5.199360, 1.543311, 12.954297, 2.874465, 5.688969, 11.235286, 1.929492, 7.024168, 1.902786
3.160112, 1.654412, 2.107611, 5.197506, 1.543612, 12.953840, 2.874692, 5.687575, 11.235908, 1.930082, 7.027241, 1.905023
3.158526, 1.653815, 2.106038, 5.195626, 1.543827, 12.953335, 2.874978, 5.686183, 11.236619, 1.930734, 7.030324, 1.907214
3.156920, 1.653190, 2.104490, 5.193722, 1.543959, 12.952783, 2.875321, 5.684796, 11.237414, 1.931446, 7.033411, 1.909355
3.155293, 1.652538, 2.102968, 5.191797, 1.544008, 12.952185, 2.875718, 5.683418, 11.238292, 1.932216, 7.036496, 1.911440
3.153648, 1.651857, 2.101475, 5.189854, 1.543977, 12.951543, 2.876166, 5.682053, 11.239248, 1.933043, 7.039574, 1.913467
3.151986, 1.651149, 2.100010, 5.187896, 1.543866, 12.950858, 2.876661, 5.680703, 11.240279, 1.933923, 7.042638, 1.915432
3.150308, 1.650412, 2.098576, 5.185926, 1.543678, 12.950132, 2.877201, 5.679373, 11.241380, 1.934856, 7.045681, 1.917331
3.148617, 1.649646, 2.097173, 5.183947, 1.543416, 12.949366, 2.877781, 5.678066, 11.242548, 1.935840, 7.048699, 1.919162
3.146913, 1.648851, 2.095801, 5.181961, 1.543081, 12.948563, 2.878399, 5.676786, 11.243779, 1.936871, 7.051684, 1.920921
3.145198, 1.648027, 2.094461, 5.179972, 1.542677, 12.947724, 2.879050, 5.675537, 11.245070, 1.937949, 7.054632, 1.922606
3.143474, 1.647174, 2.093154, 5.177983, 1.542207, 12.946852, 2.879732, 5.674324, 11.246415, 1.939071, 7.057537, 1.924215
3.141743, 1.646294, 2.091879, 5.175995, 1.541672, 12.945949, 2.880440, 5.673149, 11.247811, 1.940235, 7.060392, 1.925746
3.140005, 1.645384, 2.090636, 5.174013, 1.541078, 12.945018, 2.881171, 5.672017, 11.249253, 1.941439, 7.063193, 1.927198
3.138263, 1.644448, 2.089425, 5.172038, 1.540427, 12.944061, 2.881920, 5.670933, 11.250738, 1.942680, 7.065935, 1.928570
3.136518, 1.643484, 2.088246, 5.170073, 1.539722, 12.943080, 2.882685, 5.669900, 11.252261, 1.943956, 7.068612, 1.929859
3.134771, 1.642493, 2.087098, 5.168121, 1.538968, 12.942079, 2.883462, 5.668922, 11.253819, 1.945265, 7.071219, 1.931067
3.133025, 1.641477, 2.085980, 5.166184, 1.538169, 12.941060, 2.884245, 5.668004, 11.255406, 1.946606, 7.073752, 1.932193
3.131280, 1.640435, 2.084890, 5.164264, 1.537328, 12.940027, 2.885032, 5.667149, 11.257018, 1.947975, 7.076207, 1.933237
3.129539, 1.639370, 2.083829, 5.162364, 1.536449, 12.938982, 2.885819, 5.666362, 11.258652, 1.949370, 7.078579, 1.934199
3.127803, 1.638282, 2.082795, 5.160485, 1.535537, 12.937929, 2.886602, 5.665646, 11.260303, 1.950789, 7.080863, 1.935080
3.126073, 1.637171, 2.081787, 5.158630, 1.534595, 12.936871, 2.887376, 5.665006, 11.261968, 1.952230, 7.083058, 1.935882
3.124350, 1.636040, 2.080802, 5.156800, 1.533629, 12.935810, 2.888138, 5.664445, 11.263641, 1.953692, 7.085159, 1.936605
3.122638, 1.634890, 2.079841, 5.154997, 1.532643, 12.934751, 2.888885, 5.663967, 11.265319, 1.955171, 7.087163, 1.937252
3.120936, 1.633722, 2.078900, 5.153223, 1.531640, 12.933697, 2.889611, 5.663576, 11.266999, 1.956665, 7.089067, 1.937823
3.119246, 1.632537, 2.077979, 5.151480, 1.530626, 12.932651, 2.890315, 5.663275, 11.268676, 1.958172, 7.090868, 1.938321
3.117569, 1.631336, 2.077075, 5.149768, 1.529605, 12.931617, 2.890991, 5.663066, 11.270346, 1.959691, 7.092563, 1.938748
3.115908, 1.630123, 2.076188, 5.148089, 1.528581, 12.930598, 2.891637, 5.662954, 11.272006, 1.961218, 7.094151, 1.939107
3.114262, 1.628897, 2.075314, 5.146445, 1.527558, 12.929598, 2.892249, 5.662941, 11.273653, 1.962753, 7.095630, 1.939399
3.112635, 1.627662, 2.074453, 5.144836, 1.526542, 12.928620, 2.892824, 5.663030, 11.275281, 1.964291, 7.096997, 1.939628
3.111025, 1.626417, 2.073602, 5.143263, 1.525536, 12.927667, 2.893359, 5.663224, 11.276889, 1.965832, 7.098250, 1.939796
3.109436, 1.625167, 2.072760, 5.141728, 1.524545, 12.926744, 2.893850, 5.663524, 11.278473, 1.967374, 7.099390, 1.939906
3.107868, 1.623911, 2.071925, 5.140230, 1.523572, 12.925853, 2.894295, 5.663932, 11.280029, 1.968913, 7.100413, 1.939960
3.106322, 1.622653, 2.071095, 5.138770, 1.522624, 12.924998, 2.894690, 5.664450, 11.281554, 1.970449, 7.101320, 1.939963
3.104799, 1.621393, 2.070268, 5.137349, 1.521702, 12.924182, 2.895035, 5.665080, 11.283045, 1.971978, 7.102111, 1.939916
3.103300, 1.620134, 2.069443, 5.135968, 1.520812, 12.923409, 2.895325, 5.665822, 11.284500, 1.973499, 7.102783, 1.939823
3.101827, 1.618878, 2.068617, 5.134625, 1.519957, 12.922680, 2.895560, 5.666677, 11.285914, 1.975009, 7.103338, 1.939686
3.100379, 1.617627, 2.067790, 5.133323, 1.519142, 12.922001, 2.895737, 5.667645, 11.287286, 1.976507, 7.103776, 1.939510
3.098959, 1.616382, 2.066960, 5.132060, 1.518370, 12.921372, 2.895855, 5.668727, 11.288613, 1.977990, 7.104097, 1.939296
3.097566, 1.615146, 2.066125, 5.130836, 1.517644, 12.920797, 2.895913, 5.669921, 11.289891, 1.979457, 7.104302, 1.939048
3.096202, 1.613920, 2.065284, 5.129652, 1.516968, 12.920279, 2.895908, 5.671228, 11.291119, 1.980904, 7.104391, 1.938769
3.094867, 1.612707, 2.064436, 5.128507, 1.516345, 12.919820, 2.895842, 5.672645, 11.292295, 1.982330, 7.104366, 1.938462
3.093562, 1.611507, 2.063579, 5.127401, 1.515779, 12.919421, 2.895713, 5.674170, 11.293415, 1.983734, 7.104228, 1.938129
3.092287, 1.610324, 2.062713, 5.126333, 1.515271, 12.919086, 2.895520, 5.675803, 11.294479, 1.985111, 7.103979, 1.937775
3.091043, 1.609158, 2.061837, 5.125303, 1.514826, 12.918815, 2.895265, 5.677540, 11.295483, 1.986462, 7.103620, 1.937400
3.089832, 1.608012, 2.060950, 5.124310, 1.514445, 12.918611, 2.894947, 5.679378, 11.296425, 1.987783, 7.103154, 1.937009
3.088652, 1.606887, 2.060052, 5.123353, 1.514130, 12.918475, 2.894567, 5.681314, 11.297305, 1.989072, 7.102583, 1.936603
3.087504, 1.605784, 2.059141, 5.122433, 1.513884, 12.918406, 2.894125, 5.683345, 11.298121, 1.990327, 7.101910, 1.936185
3.086390, 1.604706, 2.058217, 5.121548, 1.513708, 12.918408, 2.893624, 5.685465, 11.298870, 1.991547, 7.101138, 1.935758
3.085308, 1.603653, 2.057282, 5.120696, 1.513604, 12.918479, 2.893065, 5.687671, 11.299551, 1.992729, 7.100269, 1.935324
3.084260, 1.602628, 2.056333, 5.119878, 1.513573, 12.918620, 2.892449, 5.689958, 11.300164, 1.993870, 7.099306, 1.934885
3.083246, 1.601631, 2.055372, 5.119093, 1.513616, 12.918831, 2.891778, 5.692319, 11.300706, 1.994970, 7.098255, 1.934444
3.082265, 1.600665, 2.054399, 5.118339, 1.513733, 12.919111, 2.891055, 5.694750, 11.301178, 1.996026, 7.097117, 1.934002
3.081318, 1.599729, 2.053413, 5.117615, 1.513926, 12.919460, 2.890282, 5.697245, 11.301578, 1.997037, 7.095898, 1.933562
3.080405, 1.598826, 2.052417, 5.116920, 1.514194, 12.919877, 2.889462, 5.699797, 11.301905, 1.997999, 7.094601, 1.933126
3.079526, 1.597956, 2.051409, 5.116253, 1.514537, 12.920360, 2.888598, 5.702399, 11.302159, 1.998913, 7.093230, 1.932695
3.078680, 1.597120, 2.050392, 5.115614, 1.514955, 12.920909, 2.887692, 5.705044, 11.302340, 1.999775, 7.091792, 1.932271
3.077869, 1.596320, 2.049367, 5.115000, 1.515446, 12.921520, 2.886749, 5.707726, 11.302447, 2.000585, 7.090289, 1.931856
3.077091, 1.595555, 2.048333, 5.114411, 1.516011, 12.922191, 2.885772, 5.710436, 11.302481, 2.001340, 7.088727, 1.931451
3.076346, 1.594828, 2.047294, 5.113845, 1.516647, 12.922921, 2.884764, 5.713167, 11.302441, 2.002039, 7.087111, 1.931058
3.075635, 1.594138, 2.046250, 5.113301, 1.517354, 12.923706, 2.883728, 5.715911, 11.302329, 2.002680, 7.085447, 1.930678
3.074957, 1.593486, 2.045202, 5.112779, 1.518129, 12.924544, 2.882670, 5.718660, 11.302144, 2.003263, 7.083738, 1.930313
3.074312, 1.592873, 2.044153, 5.112277, 1.518969, 12.925430, 2.881593, 5.721406, 11.301887, 2.003785, 7.081991, 1.929962
3.073699, 1.592299, 2.043104, 5.111793, 1.519874, 12.926361, 2.880500, 5.724140, 11.301560, 2.004246, 7.080211, 1.929628
3.073118, 1.591764, 2.042058, 5.111327, 1.520840, 12.927334, 2.879396, 5.726855, 11.301163, 2.004645, 7.078403, 1.929311
3.072569, 1.591270, 2.041016, 5.110878, 1.521865, 12.928345, 2.878286, 5.729541, 11.300698, 2.004980, 7.076573, 1.929011
3.072051, 1.590815, 2.039980, 5.110444, 1.522944, 12.929388, 2.877172, 5.732190, 11.300167, 2.005251, 7.074726, 1.928731
3.071565, 1.590400, 2.038953, 5.110025, 1.524076, 12.930460, 2.876060, 5.734794, 11.299572, 2.005458, 7.072869, 1.928469
3.071108, 1.590026, 2.037938, 5.109618, 1.525256, 12.931555, 2.874952, 5.737345, 11.298915, 2.005599, 7.071005, 1.928226
3.070681, 1.589692, 2.036936, 5.109224, 1.526481, 12.932670, 2.873855, 5.739834, 11.298198, 2.005675, 7.069142, 1.928004
3.070284, 1.589399, 2.035949, 5.108842, 1.527746, 12.933798, 2.872770, 5.742253, 11.297424, 2.005684, 7.067284, 1.927801
3.069916, 1.589146, 2.034982, 5.108470, 1.529048, 12.934934, 2.871703, 5.744595, 11.296596, 2.005629, 7.065437, 1.927618
3.069576, 1.588933, 2.034036, 5.108107, 1.530383, 12.936074, 2.870658, 5.746851, 11.295716, 2.005508, 7.063607, 1.927455
3.069264, 1.588760, 2.033113, 5.107753, 1.531746, 12.937212, 2.869637, 5.749013, 11.294789, 2.005321, 7.061798, 1.927312
3.068979, 1.588627, 2.032218, 5.107408, 1.533132, 12.938343, 2.868644, 5.751076, 11.293818, 2.005071, 7.060016, 1.927189
3.068720, 1.588533, 2.031351, 5.107070, 1.534538, 12.939460, 2.867684, 5.753030, 11.292807, 2.004756, 7.058267, 1.927085
3.068488, 1.588479, 2.030517, 5.106738, 1.535959, 12.940559, 2.866759, 5.754871, 11.291760, 2.004379, 7.056555, 1.926999
3.068280, 1.588463, 2.029717, 5.106413, 1.537390, 12.941634, 2.865873, 5.756592, 11.290681, 2.003940, 7.054885, 1.926931
3.068098, 1.588486, 2.028954, 5.106094, 1.538826, 12.942679, 2.865029, 5.758186, 11.289574, 2.003442, 7.053262, 1.926881
3.067940, 1.588547, 2.028232, 5.105780, 1.540263, 12.943689, 2.864229, 5.759648, 11.288445, 2.002884, 7.051690, 1.926848
3.067806, 1.588646, 2.027552, 5.105471, 1.541696, 12.944658, 2.863477, 5.760973, 11.287299, 2.002271, 7.050175, 1.926830
3.067694, 1.588781, 2.026918, 5.105167, 1.543122, 12.945582, 2.862775, 5.762156, 11.286139, 2.001602, 7.048719, 1.926827
3.067605, 1.588953, 2.026331, 5.104867, 1.544534, 12.946455, 2.862125, 5.763193, 11.284972, 2.000881, 7.047329, 1.926838
3.067538, 1.589161, 2.025795, 5.104573, 1.545930, 12.947271, 2.861529, 5.764080, 11.283804, 2.000110, 7.046006, 1.926862
3.067491, 1.589404, 2.025312, 5.104283, 1.547305, 12.948027, 2.860991, 5.764813, 11.282638, 1.999292, 7.044756, 1.926896
3.067466, 1.589682, 2.024883, 5.103997, 1.548654, 12.948717, 2.860510, 5.765391, 11.281482, 1.998429, 7.043581, 1.926941
3.067461, 1.589994, 2.024512, 5.103717, 1.549975, 12.949337, 2.860090, 5.765811, 11.280341, 1.997525, 7.042485, 1.926995
3.067475, 1.590340, 2.024200, 5.103442, 1.551263, 12.949883, 2.859730, 5.766070, 11.279220, 1.996582, 7.041471, 1.927055
3.067509, 1.590717, 2.023950, 5.103173, 1.552514, 12.950350, 2.859434, 5.766168, 11.278126, 1.995604, 7.040542, 1.927122
3.067562, 1.591127, 2.023762, 5.102909, 1.553726, 12.950734, 2.859200, 5.766104, 11.277064, 1.994594, 7.039700, 1.927192
3.067632, 1.591568, 2.023640, 5.102652, 1.554895, 12.951032, 2.859031, 5.765877, 11.276040, 1.993557, 7.038948, 1.927266
3.067721, 1.592039, 2.023583, 5.102403, 1.556019, 12.951241, 2.858926, 5.765489, 11.275060, 1.992495, 7.038287, 1.927340
3.067827, 1.592539, 2.023595, 5.102161, 1.557094, 12.951358, 2.858887, 5.764939, 11.274131, 1.991413, 7.037720, 1.927414
3.067950, 1.593068, 2.023675, 5.101928, 1.558119, 12.951379, 2.858912, 5.764229, 11.273256, 1.990315, 7.037248, 1.927485
3.068091, 1.593625, 2.023825, 5.101705, 1.559092, 12.951303, 2.859003, 5.763361, 11.272444, 1.989204, 7.036871, 1.927551
3.068247, 1.594208, 2.024046, 5.101491, 1.560010, 12.951127, 2.859157, 5.762338, 11.271698, 1.988085, 7.036592, 1.927612
3.068421, 1.594818, 2.024338, 5.101290, 1.560873, 12.950850, 2.859376, 5.761160, 11.271024, 1.986962, 7.036409, 1.927665
3.068610, 1.595452, 2.024703, 5.101101, 1.561678, 12.950470, 2.859659, 5.759833, 11.270428, 1.985839, 7.036325, 1.927708
3.068815, 1.596110, 2.025139, 5.100925, 1.562426, 12.949986, 2.860003, 5.758360, 11.269914, 1.984720, 7.036338, 1.927740
3.069037, 1.596791, 2.025647, 5.100764, 1.563115, 12.949397, 2.860409, 5.756744, 11.269488, 1.983610, 7.036448, 1.927759
3.069274, 1.597495, 2.026227, 5.100619, 1.563746, 12.948704, 2.860874, 5.754990, 11.269154, 1.982512, 7.036655, 1.927763
3.069528, 1.598219, 2.026879, 5.100491, 1.564318, 12.947905, 2.861398, 5.753103, 11.268917, 1.981431, 7.036958, 1.927751
3.069797, 1.598963, 2.027601, 5.100381, 1.564831, 12.947001, 2.861978, 5.751087, 11.268781, 1.980372, 7.037355, 1.927720
3.070082, 1.599726, 2.028394, 5.100291, 1.565286, 12.945992, 2.862612, 5.748949, 11.268749, 1.979337, 7.037845, 1.927670
3.070384, 1.600507, 2.029255, 5.100222, 1.565684, 12.944880, 2.863299, 5.746694, 11.268825, 1.978331, 7.038426, 1.927598
3.070701, 1.601305, 2.030183, 5.100175, 1.566025, 12.943666, 2.864035, 5.744328, 11.269013, 1.977358, 7.039096, 1.927504
3.071035, 1.602118, 2.031178, 5.100152, 1.566311, 12.942351, 2.864819, 5.741857, 11.269315, 1.976422, 7.039853, 1.927386
3.071386, 1.602947, 2.032237, 5.100154, 1.566543, 12.940937, 2.865648, 5.739288, 11.269734, 1.975526, 7.040693, 1.927242
3.071753, 1.603789, 2.033358, 5.100183, 1.566723, 12.939427, 2.866518, 5.736628, 11.270272, 1.974675, 7.041615, 1.927072
3.072138, 1.604643, 2.034539, 5.100239, 1.566853, 12.937821, 2.867428, 5.733883, 11.270932, 1.973870, 7.042615, 1.926875
3.072540, 1.605510, 2.035778, 5.100324, 1.566934, 12.936124, 2.868373, 5.731060, 11.271714, 1.973116, 7.043689, 1.926649
3.072960, 1.606387, 2.037071, 5.100439, 1.566969, 12.934339, 2.869350, 5.728167, 11.272620, 1.972416, 7.044834, 1.926394
3.073398, 1.607273, 2.038416, 5.100585, 1.566959, 12.932467, 2.870357, 5.725211, 11.273651, 1.971772, 7.046047, 1.926109
3.073855, 1.608169, 2.039811, 5.100765, 1.566908, 12.930513, 2.871388, 5.722200, 11.274808, 1.971188, 7.047322, 1.925794
3.074330, 1.609072, 2.041251, 5.100978, 1.566817, 12.928480, 2.872442, 5.719141, 11.276089, 1.970664, 7.048656, 1.925447
3.074824, 1.609982, 2.042733, 5.101225, 1.566690, 12.926372, 2.873513, 5.716041, 11.277496, 1.970205, 7.050045, 1.925070
3.075338, 1.610898, 2.044254, 5.101509, 1.566528, 12.924193, 2.874599, 5.712908, 11.279028, 1.969812, 7.051484, 1.924661
3.075872, 1.611819, 2.045810, 5.101830, 1.566333, 12.921947, 2.875694, 5.709749, 11.280683, 1.969486, 7.052968, 1.924221
3.076426, 1.612745, 2.047397, 5.102188, 1.566110, 12.919638, 2.876795, 5.706573, 11.282461, 1.969230, 7.054492, 1.923750
3.077000, 1.613674, 2.049011, 5.102585, 1.565860, 12.917271, 2.877899, 5.703386, 11.284360, 1.969045, 7.056051, 1.923248
3.077596, 1.614606, 2.050647, 5.103021, 1.565585, 12.914851, 2.879000, 5.700197, 11.286378, 1.968931, 7.057641, 1.922715
3.078212, 1.615541, 2.052302, 5.103497, 1.565288, 12.912381, 2.880094, 5.697012, 11.288512, 1.968891, 7.059257, 1.922153
3.078850, 1.616478, 2.053971, 5.104014, 1.564972, 12.909866, 2.881179, 5.693839, 11.290761, 1.968924, 7.060892, 1.921561
3.079509, 1.617417, 2.055650, 5.104571, 1.564638, 12.907313, 2.882248, 5.690686, 11.293121, 1.969030, 7.062542, 1.920941
3.080190, 1.618356, 2.057333, 5.105169, 1.564290, 12.904724, 2.883298, 5.687558, 11.295590, 1.969211, 7.064202, 1.920293
3.080892, 1.619296, 2.059017, 5.105808, 1.563928, 12.902106, 2.884325, 5.684464, 11.298163, 1.969466, 7.065866, 1.919619
3.081617, 1.620237, 2.060697, 5.106489, 1.563555, 12.899463, 2.885324, 5.681410, 11.300839, 1.969794, 7.067529, 1.918921
3.082363, 1.621178, 2.062368, 5.107210, 1.563174, 12.896801, 2.886292, 5.678403, 11.303611, 1.970196, 7.069185, 1.918199
3.083131, 1.622119, 2.064025, 5.107973, 1.562785, 12.894124, 2.887225, 5.675449, 11.306478, 1.970670, 7.070831, 1.917454
3.083920, 1.623060, 2.065664, 5.108777, 1.562391, 12.891437, 2.888118, 5.672555, 11.309435, 1.971215, 7.072459, 1.916690
3.084731, 1.624001, 2.067280, 5.109620, 1.561992, 12.888747, 2.888968, 5.669726, 11.312476, 1.971831, 7.074066, 1.915907
3.085563, 1.624943, 2.068869, 5.110503, 1.561590, 12.886057, 2.889771, 5.666969, 11.315599, 1.972514, 7.075646, 1.915107
3.086415, 1.625885, 2.070425, 5.111425, 1.561187, 12.883373, 2.890524, 5.664289, 11.318797, 1.973265, 7.077195, 1.914292
3.087288, 1.626827, 2.071946, 5.112385, 1.560782, 12.880700, 2.891223, 5.661691, 11.322067, 1.974081, 7.078707, 1.913464
3.088181, 1.627771, 2.073426, 5.113381, 1.560378, 12.878044, 2.891864, 5.659181, 11.325404, 1.974959, 7.080179, 1.912626
3.089092, 1.628716, 2.074861, 5.114413, 1.559974, 12.875409, 2.892444, 5.656763, 11.328801, 1.975898, 7.081605, 1.911779
3.090022, 1.629662, 2.076247, 5.115479, 1.559572, 12.872800, 2.892961, 5.654442, 11.332255, 1.976894, 7.082981, 1.910925
3.090969, 1.630611, 2.077581, 5.116578, 1.559171, 12.870222, 2.893411, 5.652221, 11.335760, 1.977947, 7.084304, 1.910068
3.091934, 1.631562, 2.078858, 5.117708, 1.558773, 12.867681, 2.893791, 5.650106, 11.339310, 1.979051, 7.085568, 1.909209
3.092913, 1.632517, 2.080076, 5.118867, 1.558376, 12.865181, 2.894099, 5.648098, 11.342900, 1.980205, 7.086772, 1.908350
3.093908, 1.633475, 2.081230, 5.120053, 1.557982, 12.862727, 2.894332, 5.646202, 11.346525, 1.981405, 7.087910, 1.907494
3.094916, 1.634438, 2.082318, 5.121264, 1.557590, 12.860324, 2.894488, 5.644421, 11.350179, 1.982649, 7.088980, 1.906644
3.095936, 1.635405, 2.083338, 5.122498, 1.557200, 12.857977, 2.894564, 5.642756, 11.353856, 1.983932, 7.089979, 1.905801
