its, its_eq, delta_t [ps], a_0 [Å], -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.037872, 0.363581, 0.838394, 1.477968, 1.616162, 2.147738, 3.539441, 2.921371, 3.795760, 3.287652, 3.046076, 3.070415, 2.969782, 2.120176, 2.052892, 1.546814, 1.263641, 0.872290, 0.987303, 0.567141, 0.512727, 0.387397, 0.304776, 0.191731, 0.203432, 0.263914, 0.305042, 0.297017, 0.274077, 0.608284, 0.578427, 0.606267, 0.728812, 0.670792, 0.654632, 0.894667, 0.661455, 0.511984, 0.512127, 0.570325, 0.568889, 0.634124, 0.707233, 0.670573, 0.583248, 0.815487, 0.967965, 1.319105, 1.406748, 1.706148, 1.745166, 1.719269, 1.835222, 1.885744, 1.840650, 1.713747, 1.468929, 1.233041, 1.327853, 1.156745, 1.082532, 1.010824, 0.883133, 0.888870, 0.837932, 0.767890, 0.802120, 0.815013, 0.814215, 0.890786, 0.863123, 0.923628, 0.797886, 0.869325, 0.813619, 0.794654, 0.896932, 0.899671, 1.108273, 1.041618, 1.030867, 1.185063, 1.140806, 1.138984, 0.974646, 1.090113, 0.916318, 0.990216, 0.794002, 0.787209, 0.636503, 0.751061, 0.735894, 0.583095, 0.684661, 0.666497, 0.661573, 0.829320, 0.876172, 0.880718, 1.131587, 1.164350, 1.538463, 1.483275, 1.575020, 1.395705, 1.620381, 1.503779, 1.466430, 1.433497, 1.355159, 1.145544, 1.075960, 1.004589, 0.904512, 0.883480, 0.810196
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.075744, 0.436298, 0.733595, 1.377197, 1.810101, 2.085484, 3.449455, 3.094918, 3.544570, 3.557132, 2.915902, 3.070415, 3.067152, 1.861043, 2.212561, 1.480522, 1.349311, 0.893059, 0.947005, 0.606254, 0.474747, 0.387397, 0.322703, 0.174301, 0.186480, 0.296903, 0.288988, 0.265752, 0.274077, 0.563775, 0.650730, 0.648565, 0.646305, 0.791535, 0.615354, 0.830763, 0.673936, 0.560745, 0.464487, 0.593604, 0.557511, 0.634124, 0.728994, 0.649285, 0.614494, 0.774713, 0.977944, 1.289792, 1.464166, 1.724897, 1.699240, 1.683263, 1.861692, 1.894394, 1.832168, 1.713747, 1.501572, 1.233041, 1.296425, 1.149033, 1.112812, 0.966229, 0.890432, 0.910375, 0.873139, 0.698710, 0.856501, 0.828374, 0.787950, 0.903696, 0.831391, 0.992276, 0.748785, 0.845177, 0.813619, 0.835556, 0.873934, 0.939279, 1.074858, 1.052582, 1.003881, 1.211634, 1.088476, 1.200829, 0.918807, 1.115116, 0.945877, 0.990216, 0.794002, 0.758926, 0.636503, 0.746482, 0.713320, 0.623154, 0.636384, 0.696792, 0.708523, 0.825110, 0.855410, 0.852043, 1.127545, 1.172325, 1.566006, 1.471626, 1.525201, 1.460006, 1.609180, 1.496407, 1.466430, 1.433497, 1.319683, 1.149048, 1.100178, 1.038758, 0.864011, 0.906817, 0.803609
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118449, 0.113617, 0.327223, 0.873327, 1.242836, 1.680808, 2.490131, 3.329474, 3.065993, 3.432930, 3.584080, 2.811762, 3.296921, 2.921097, 1.837486, 2.280991, 1.546814, 1.220805, 0.872290, 1.007452, 0.684481, 0.360808, 0.479634, 0.250992, 0.209161, 0.186480, 0.280409, 0.305042, 0.218855, 0.334984, 0.548939, 0.694112, 0.535771, 0.660056, 0.845198, 0.576076, 0.894667, 0.648975, 0.548555, 0.440667, 0.581964, 0.591644, 0.645249, 0.739875, 0.606709, 0.635324, 0.784906, 1.057776, 1.133453, 1.550293, 1.678025, 1.708425, 1.773277, 1.782283, 1.894394, 1.908508, 1.672151, 1.493411, 1.193007, 1.319996, 1.118187, 1.143093, 0.988526, 0.832043, 0.953385, 0.852015, 0.705628, 0.856501, 0.841735, 0.774818, 0.916606, 0.812351, 1.035961, 0.724235, 0.839140, 0.813619, 0.829712, 0.868184, 0.927963, 1.052581, 1.085475, 1.063250, 1.153178, 1.072777, 1.195675, 1.000027, 1.090113, 0.896613, 1.009632, 0.813135, 0.773068, 0.655087, 0.696105, 0.686232, 0.640959, 0.671495, 0.644857, 0.721328, 0.850369, 0.830495, 0.872525, 1.139669, 1.184287, 1.514855, 1.529870, 1.521369, 1.422182, 1.549442, 1.529579, 1.484623, 1.455054, 1.319683, 1.156054, 1.117476, 1.018257, 0.864011, 0.880146, 0.849717
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.189361, 0.399940, 0.873327, 1.310017, 1.583838, 2.427877, 3.179498, 3.384163, 3.293380, 3.637976, 2.863832, 3.045248, 2.848070, 2.167291, 2.121322, 1.568911, 1.156552, 0.976134, 0.926856, 0.704037, 0.436768, 0.405845, 0.268920, 0.226591, 0.186480, 0.263914, 0.337152, 0.156325, 0.380663, 0.593447, 0.636269, 0.479374, 0.673807, 0.898862, 0.641539, 0.881887, 0.561613, 0.597315, 0.428757, 0.605243, 0.557511, 0.645249, 0.772517, 0.532201, 0.676985, 0.795100, 1.087713, 1.084598, 1.607712, 1.603029, 1.800276, 1.656259, 1.746990, 1.954946, 1.900026, 1.680470, 1.485251, 1.265068, 1.249282, 1.149033, 1.127953, 0.981094, 0.912328, 0.881701, 0.837932, 0.760972, 0.795322, 0.881818, 0.748553, 0.916606, 0.844084, 1.010998, 0.718097, 0.821029, 0.825497, 0.911515, 0.793440, 0.961913, 1.002458, 1.123851, 1.079442, 1.131921, 1.093709, 1.113215, 1.106629, 1.035108, 0.940951, 0.965946, 0.841833, 0.744785, 0.678317, 0.668628, 0.686232, 0.663214, 0.680272, 0.670825, 0.657304, 0.841949, 0.863714, 0.868429, 1.151794, 1.200237, 1.455834, 1.545402, 1.502208, 1.456224, 1.538242, 1.562751, 1.466430, 1.476610, 1.330326, 1.142041, 1.120936, 1.011423, 0.880887, 0.836806, 0.866185
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.227233, 0.327223, 0.943193, 1.343607, 1.616162, 2.427877, 2.939536, 3.442012, 3.405020, 3.422392, 2.941936, 3.045248, 2.896755, 2.355751, 1.984462, 1.591008, 1.113717, 0.934597, 1.007452, 0.684481, 0.455758, 0.405845, 0.268920, 0.209161, 0.186480, 0.263914, 0.337152, 0.156325, 0.395890, 0.563775, 0.621809, 0.507572, 0.687559, 0.818366, 0.759373, 0.817982, 0.574093, 0.560745, 0.464487, 0.640161, 0.523378, 0.656374, 0.772517, 0.532201, 0.635324, 0.825680, 1.087713, 1.162767, 1.550293, 1.603029, 1.745166, 1.701266, 1.755814, 1.885744, 1.925473, 1.680470, 1.444447, 1.393176, 1.154997, 1.187592, 1.127953, 0.936499, 0.956120, 0.874533, 0.852015, 0.740218, 0.856501, 0.841735, 0.741986, 0.903696, 0.869470, 0.954831, 0.810161, 0.748585, 0.843313, 0.882300, 0.833687, 0.967571, 0.985750, 1.145779, 1.052456, 1.094722, 1.156505, 1.092600, 1.121858, 0.995103, 0.950804, 1.004778, 0.841833, 0.730643, 0.682963, 0.668628, 0.654629, 0.685470, 0.675884, 0.649185, 0.674377, 0.850369, 0.847105, 0.888911, 1.172000, 1.196250, 1.412553, 1.572582, 1.448558, 1.505395, 1.556910, 1.540636, 1.451874, 1.451461, 1.323231, 1.205099, 1.110557, 1.001172, 0.907887, 0.826804, 0.836544
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078966, 0.189361, 0.290865, 0.978126, 1.343607, 1.616162, 2.396751, 2.849550, 3.760181, 3.265470, 3.260704, 3.072111, 3.120750, 2.750700, 2.379309, 2.007272, 1.546814, 1.156552, 0.955366, 0.947005, 0.743151, 0.398788, 0.461187, 0.286848, 0.191731, 0.186480, 0.280409, 0.288988, 0.187590, 0.365437, 0.578611, 0.607348, 0.563969, 0.618803, 0.831782, 0.811743, 0.792420, 0.536653, 0.585125, 0.464487, 0.640161, 0.614400, 0.600749, 0.707233, 0.596065, 0.583248, 0.856261, 1.127629, 1.104140, 1.550293, 1.640527, 1.717611, 1.674262, 1.746990, 1.920345, 1.883062, 1.705428, 1.485251, 1.353143, 1.154997, 1.218438, 1.097672, 0.966229, 0.926925, 0.881701, 0.837932, 0.740218, 0.863298, 0.881818, 0.702589, 0.890786, 0.913895, 0.923628, 0.828574, 0.790844, 0.795803, 0.870614, 0.850936, 0.984546, 0.991319, 1.096440, 1.111825, 1.036266, 1.229768, 1.010140, 1.132010, 0.990103, 0.975436, 1.033902, 0.851400, 0.683505, 0.720131, 0.618252, 0.672688, 0.707725, 0.653939, 0.649185, 0.670109, 0.871417, 0.818037, 0.913489, 1.180083, 1.216187, 1.361402, 1.553167, 1.463887, 1.531871, 1.515840, 1.559065, 1.517372, 1.401163, 1.284208, 1.264653, 1.089799, 0.997755, 0.880887, 0.850141, 0.820076
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118449, 0.151489, 0.290865, 0.943193, 1.343607, 1.551515, 2.552384, 2.789559, 3.702332, 3.377110, 3.045121, 3.150215, 3.347256, 2.604645, 2.379309, 2.075702, 1.458424, 1.285058, 0.830753, 0.987303, 0.743151, 0.341818, 0.479634, 0.304776, 0.209161, 0.152574, 0.313398, 0.272933, 0.187590, 0.289304, 0.637956, 0.636269, 0.521671, 0.673807, 0.804951, 0.837929, 0.715734, 0.599054, 0.548555, 0.535947, 0.616882, 0.568889, 0.667499, 0.663711, 0.564133, 0.676985, 0.805293, 1.117650, 1.113911, 1.579003, 1.546783, 1.754351, 1.764276, 1.720521, 1.885744, 1.883062, 1.722066, 1.485251, 1.329122, 1.162854, 1.210727, 1.044681, 1.025689, 0.883133, 0.931880, 0.781600, 0.802479, 0.822513, 0.915220, 0.722288, 0.884331, 0.894856, 0.898665, 0.865400, 0.766696, 0.831435, 0.835556, 0.827937, 1.018496, 0.946766, 1.145779, 1.084839, 1.046894, 1.219302, 1.071985, 1.055866, 1.010105, 1.009921, 0.995070, 0.884882, 0.702360, 0.701547, 0.590774, 0.668174, 0.734432, 0.592495, 0.722760, 0.635963, 0.854578, 0.855410, 0.921682, 1.172000, 1.176312, 1.424357, 1.491041, 1.483048, 1.558348, 1.467303, 1.599608, 1.480985, 1.393977, 1.312588, 1.257647, 1.093258, 1.018257, 0.880887, 0.826804, 0.836544
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118449, 0.113617, 0.436298, 0.873327, 1.310017, 1.551515, 2.552384, 2.819555, 3.586634, 3.265470, 3.314600, 3.176250, 3.196252, 2.580303, 2.402866, 1.984462, 1.591008, 1.285058, 0.685371, 1.067899, 0.880047, 0.284848, 0.442740, 0.304776, 0.244021, 0.152574, 0.280409, 0.272933, 0.187590, 0.289304, 0.667628, 0.621809, 0.535771, 0.673807, 0.778119, 0.864114, 0.677391, 0.624015, 0.499794, 0.583586, 0.570325, 0.614400, 0.634124, 0.663711, 0.585421, 0.708230, 0.733938, 1.177524, 1.133453, 1.550293, 1.631153, 1.671685, 1.773277, 1.667582, 1.885744, 1.942437, 1.688789, 1.550536, 1.257061, 1.241425, 1.172168, 1.029541, 1.062852, 0.817446, 0.924711, 0.859056, 0.747136, 0.870096, 0.835054, 0.807649, 0.839146, 0.875816, 0.904906, 0.871537, 0.796881, 0.837374, 0.759596, 0.891183, 0.995863, 0.946766, 1.145779, 1.068648, 1.100036, 1.203603, 1.041062, 1.081247, 1.045109, 0.955730, 1.004778, 0.870532, 0.711788, 0.701547, 0.595353, 0.659144, 0.756688, 0.579329, 0.701120, 0.674377, 0.837739, 0.872019, 0.909392, 1.131587, 1.212200, 1.436161, 1.448329, 1.525201, 1.565913, 1.444902, 1.643837, 1.430042, 1.390385, 1.340969, 1.243634, 1.089799, 1.038758, 0.921387, 0.770128, 0.820076
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.157931, 0.075744, 0.472656, 0.803461, 1.377197, 1.680808, 2.490131, 2.639583, 3.731256, 3.070100, 3.584080, 3.228320, 2.894244, 2.677672, 2.379309, 2.052892, 1.591008, 1.199388, 0.789215, 0.967154, 0.919160, 0.322828, 0.405845, 0.304776, 0.261452, 0.186480, 0.247419, 0.256878, 0.187590, 0.319757, 0.682465, 0.607348, 0.479374, 0.728812, 0.845198, 0.824836, 0.651829, 0.636495, 0.499794, 0.571676, 0.500489, 0.705422, 0.500624, 0.761636, 0.564133, 0.708230, 0.754325, 1.137608, 1.231165, 1.531154, 1.518659, 1.708425, 1.791280, 1.658759, 1.963596, 1.891544, 1.663832, 1.591340, 1.233041, 1.241425, 1.218438, 1.006830, 1.047986, 0.824744, 0.896038, 0.859056, 0.754054, 0.917679, 0.794972, 0.853613, 0.800416, 0.844084, 0.929869, 0.840849, 0.814992, 0.843313, 0.782968, 0.885433, 0.978888, 0.963473, 1.123851, 1.084839, 1.137235, 1.135573, 1.041062, 1.111705, 1.030107, 1.004994, 0.985362, 0.832267, 0.749499, 0.706193, 0.599933, 0.659144, 0.689921, 0.610051, 0.740071, 0.644500, 0.825110, 0.876172, 0.950356, 1.127545, 1.172325, 1.440096, 1.452212, 1.509873, 1.611302, 1.448635, 1.632779, 1.397293, 1.390385, 1.358706, 1.254143, 1.110557, 1.014840, 0.901137, 0.780130, 0.800315
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.157931, 0.075744, 0.399940, 0.978126, 1.209246, 1.810101, 2.272244, 2.759564, 3.673407, 3.209650, 3.557132, 3.072111, 3.020080, 2.628988, 2.473539, 2.098512, 1.524716, 1.220805, 0.768446, 0.987303, 0.860490, 0.341818, 0.405845, 0.286848, 0.244021, 0.220385, 0.247419, 0.240823, 0.234487, 0.304530, 0.667628, 0.592887, 0.479374, 0.742563, 0.818366, 0.798651, 0.690172, 0.661455, 0.499794, 0.571676, 0.477211, 0.762311, 0.467249, 0.772517, 0.574777, 0.687400, 0.754325, 1.167545, 1.152996, 1.521584, 1.518659, 1.708425, 1.836287, 1.720521, 1.903045, 1.857615, 1.630555, 1.607661, 1.321116, 1.186425, 1.203015, 1.082532, 0.958796, 0.890432, 0.874533, 0.859056, 0.712546, 0.938072, 0.848415, 0.820781, 0.800416, 0.837737, 0.936109, 0.840849, 0.808955, 0.837374, 0.823869, 0.850936, 0.990204, 0.941196, 1.090957, 1.101031, 1.222262, 1.104175, 1.020447, 1.081247, 1.070111, 0.985289, 1.014486, 0.827484, 0.763640, 0.696901, 0.586194, 0.677203, 0.640959, 0.627606, 0.722760, 0.678645, 0.812481, 0.880324, 0.966742, 1.115421, 1.172325, 1.416488, 1.409499, 1.559691, 1.603737, 1.471037, 1.662265, 1.360905, 1.393977, 1.369349, 1.243634, 1.117476, 1.021674, 0.874137, 0.780130, 0.783848
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.157931, 0.113617, 0.363581, 0.978126, 1.108476, 1.907071, 2.272244, 2.999526, 3.499860, 3.098010, 3.637976, 3.046076, 3.070415, 2.702015, 2.449981, 2.007272, 1.502619, 1.156552, 0.872290, 0.926856, 0.860490, 0.417778, 0.387397, 0.286848, 0.244021, 0.220385, 0.230925, 0.240823, 0.218855, 0.350210, 0.652792, 0.592887, 0.465275, 0.756314, 0.791535, 0.746280, 0.754077, 0.698896, 0.511984, 0.571676, 0.453932, 0.739556, 0.478374, 0.707233, 0.659929, 0.614494, 0.805293, 1.167545, 1.162767, 1.550293, 1.490536, 1.763536, 1.728270, 1.808753, 1.816543, 1.832168, 1.738704, 1.517894, 1.385170, 1.194282, 1.156745, 1.090102, 1.003391, 0.883133, 0.759840, 0.880181, 0.802479, 0.917679, 0.848415, 0.853613, 0.800416, 0.831391, 0.867461, 0.877675, 0.796881, 0.825497, 0.864771, 0.793440, 1.001521, 0.969043, 1.052582, 1.171195, 1.201005, 1.078010, 1.102908, 1.045713, 1.030107, 1.034553, 0.985362, 0.803568, 0.806065, 0.682963, 0.567876, 0.690747, 0.600899, 0.649550, 0.753055, 0.631695, 0.837739, 0.880324, 0.954452, 1.127545, 1.176312, 1.444030, 1.405617, 1.513705, 1.528089, 1.575578, 1.643837, 1.357266, 1.397570, 1.333873, 1.296182, 1.110557, 1.042175, 0.850511, 0.796799, 0.777261
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118449, 0.189361, 0.290865, 0.838394, 1.377197, 1.810101, 2.272244, 3.089512, 3.384163, 2.930550, 3.826612, 3.228320, 2.743240, 2.750700, 2.591326, 2.007272, 1.436327, 1.220805, 0.872290, 0.906707, 0.840934, 0.379798, 0.405845, 0.286848, 0.261452, 0.220385, 0.197935, 0.272933, 0.234487, 0.334984, 0.623120, 0.578427, 0.535771, 0.756314, 0.778119, 0.707002, 0.766858, 0.648975, 0.560745, 0.583586, 0.453932, 0.682667, 0.545124, 0.696353, 0.596065, 0.687400, 0.825680, 1.167545, 1.172538, 1.425887, 1.584280, 1.791091, 1.692264, 1.808753, 1.799242, 1.781274, 1.846853, 1.501572, 1.393176, 1.186425, 1.133610, 1.074962, 1.018256, 0.875835, 0.745504, 0.894264, 0.823233, 0.931275, 0.841735, 0.847046, 0.800416, 0.831391, 0.823776, 0.926775, 0.778770, 0.813619, 0.893986, 0.850936, 0.905330, 1.019165, 1.008724, 1.165797, 1.216948, 1.109408, 1.035908, 1.055866, 1.060110, 1.064112, 0.936822, 0.808351, 0.824920, 0.650441, 0.613672, 0.695262, 0.560839, 0.662717, 0.753055, 0.653036, 0.820900, 0.872019, 1.003609, 1.107338, 1.168337, 1.424357, 1.448329, 1.421733, 1.599955, 1.583045, 1.595922, 1.375460, 1.390385, 1.355159, 1.296182, 1.089799, 1.052426, 0.894387, 0.763460, 0.747620
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.118449, 0.189361, 0.363581, 0.698662, 1.377197, 1.939394, 2.178864, 3.329474, 3.152767, 3.098010, 3.718820, 3.306424, 2.592236, 2.677672, 2.732671, 2.007272, 1.414230, 1.177970, 0.913828, 0.926856, 0.762707, 0.474747, 0.350502, 0.286848, 0.296312, 0.186480, 0.230925, 0.240823, 0.281384, 0.334984, 0.578611, 0.592887, 0.521671, 0.770066, 0.791535, 0.693910, 0.754077, 0.673936, 0.597315, 0.559766, 0.430654, 0.716800, 0.500624, 0.696353, 0.627997, 0.676985, 0.856261, 1.187503, 1.113911, 1.435457, 1.546783, 1.745166, 1.719269, 1.870515, 1.704090, 1.857615, 1.846853, 1.452608, 1.385170, 1.272853, 1.133610, 1.097672, 0.966229, 0.861238, 0.788514, 0.880181, 0.837069, 0.904084, 0.848415, 0.860179, 0.774596, 0.831391, 0.842498, 0.846987, 0.821029, 0.807680, 0.946573, 0.873934, 0.837430, 1.041442, 1.003242, 1.160400, 1.195691, 1.130340, 1.020447, 1.096476, 1.070111, 1.059185, 0.902844, 0.841833, 0.791923, 0.673671, 0.636570, 0.659144, 0.569741, 0.649550, 0.770367, 0.648768, 0.795642, 0.901087, 1.019994, 1.087131, 1.180300, 1.373206, 1.467743, 1.433229, 1.618867, 1.601713, 1.544322, 1.422764, 1.358050, 1.372896, 1.299685, 1.103637, 1.038758, 0.880887, 0.766794, 0.731152
